0.0000e+00,  0.8174e+00
0.1000e+01,  0.7774e+00
0.2000e+01,  0.7610e+00
0.3000e+01,  0.7051e+00
0.4000e+01,  0.6874e+00
0.5000e+01,  0.6669e+00
0.6000e+01,  0.6165e+00
0.7000e+01,  0.5596e+00
0.8000e+01,  0.5246e+00
0.9000e+01,  0.4928e+00
0.1000e+02,  0.4665e+00
0.1100e+02,  0.4324e+00
0.1200e+02,  0.3983e+00
0.1300e+02,  0.3874e+00
0.1400e+02,  0.3601e+00
0.1500e+02,  0.3279e+00
0.1600e+02,  0.3282e+00
0.1700e+02,  0.2810e+00
0.1800e+02,  0.2674e+00
0.1900e+02,  0.2437e+00
0.2000e+02,  0.2274e+00
0.2100e+02,  0.2101e+00
0.2200e+02,  0.1973e+00
0.2300e+02,  0.1760e+00
0.2400e+02,  0.1646e+00
0.2500e+02,  0.1492e+00
0.2600e+02,  0.1374e+00
0.2700e+02,  0.1237e+00
0.2800e+02,  0.1092e+00
0.2900e+02,  0.8823e-01
0.3000e+02,  0.9646e-01
0.3100e+02,  0.8044e-01
0.3200e+02,  0.5373e-01
0.3300e+02,  0.4742e-01
0.3400e+02,  0.4742e-01
0.3500e+02,  0.4742e-01
0.3600e+02,  0.4742e-01
0.3700e+02,  0.4690e-01
0.3800e+02,  0.3365e-01
0.3900e+02,  0.2066e-01
0.4000e+02,  0.2280e-01
0.4100e+02,  0.1742e-01
0.4200e+02,  0.1742e-01
0.4300e+02,  0.0000e+00
0.4400e+02,  0.1742e-01
0.4500e+02,  0.1886e-01
0.4600e+02,  0.2461e-01
0.4700e+02,  0.1742e-01
0.4800e+02,  0.1742e-01
0.4900e+02,  0.1742e-01
0.5000e+02,  0.1742e-01
0.5100e+02,  0.1742e-01
0.5200e+02,  0.1742e-01
0.5300e+02,  0.2214e-01
0.5400e+02,  0.4487e-01
0.5500e+02,  0.5232e-01
0.5600e+02,  0.4742e-01
0.5700e+02,  0.5524e-01
0.5800e+02,  0.6661e-01
0.5900e+02,  0.7797e-01
0.6000e+02,  0.9125e-01
