   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,       17, 000
   9,      692, 000
  10,     1086, 000
  11,     1360, 000
  12,     1725, 000
  13,     2259, 000
  14,     3438, 000
  15,     5709, 000
  16,    10191, 000
  17,    20868, 000
  18,    48494, 000
  19,    91713, 000
  20,   106549, 000
  21,    73921, 000
  22,    38597, 000
  23,    22416, 000
  24,    12571, 000
  25,     5392, 000
  26,     2073, 000
  27,     1361, 000
  28,     1224, 000
  29,     1359, 000
  30,     1678, 000
  31,     1966, 000
  32,     2504, 000
  33,     2973, 000
  34,     3614, 000
  35,     4161, 000
  36,     4257, 000
  37,     3765, 000
  38,     3195, 000
  39,     2923, 000
  40,     2849, 000
  41,     3301, 000
  42,     4267, 000
  43,     4751, 000
  44,     4785, 000
  45,     4293, 000
  46,     3775, 000
  47,     3307, 000
  48,     3010, 000
  49,     3005, 000
  50,     3447, 000
  51,     4867, 000
  52,     7249, 000
  53,    11621, 000
  54,    17736, 000
  55,    24118, 000
  56,    27528, 000
  57,    25081, 000
  58,    18553, 000
  59,    11126, 000
  60,     5808, 000
  61,     2846, 000
  62,     1761, 000
  63,     1375, 000
  64,     1217, 000
  65,     1296, 000
  66,     1305, 000
  67,     1300, 000
  68,     1289, 000
  69,     1340, 000
  70,     1347, 000
  71,     1280, 000
  72,     1311, 000
  73,     1339, 000
  74,     1453, 000
  75,     1486, 000
  76,     1616, 000
  77,     1833, 000
  78,     1971, 000
  79,     2037, 000
  80,     2001, 000
  81,     1998, 000
  82,     1727, 000
  83,     1595, 000
  84,     1416, 000
  85,     1254, 000
  86,     1315, 000
  87,     1272, 000
  88,     1180, 000
  89,     1305, 000
  90,     1372, 000
  91,     1348, 000
  92,     1424, 000
  93,     1452, 000
  94,     1553, 000
  95,     1604, 000
  96,     1622, 000
  97,     1608, 000
  98,     1699, 000
  99,     1822, 000
 100,     1893, 000
 101,     1865, 000
 102,     1943, 000
 103,     1956, 000
 104,     1966, 000
 105,     1978, 000
 106,     1864, 000
 107,     1932, 000
 108,     1781, 000
 109,     1774, 000
 110,     1682, 000
 111,     1601, 000
 112,     1522, 000
 113,     1465, 000
 114,     1372, 000
 115,     1284, 000
 116,     1229, 000
 117,     1236, 000
 118,     1200, 000
 119,     1093, 000
 120,     1147, 000
 121,     1170, 000
 122,     1112, 000
 123,     1126, 000
 124,     1103, 000
 125,     1102, 000
 126,     1000, 000
 127,     1026, 000
 128,      970, 000
 129,      951, 000
 130,      936, 000
 131,      919, 000
 132,      865, 000
 133,      857, 000
 134,      771, 000
 135,      737, 000
 136,      695, 000
 137,      719, 000
 138,      667, 000
 139,      652, 000
 140,      600, 000
 141,      584, 000
 142,      588, 000
 143,      603, 000
 144,      555, 000
 145,      589, 000
 146,      569, 000
 147,      551, 000
 148,      570, 000
 149,      528, 000
 150,      529, 000
 151,      544, 000
 152,      452, 000
 153,      488, 000
 154,      450, 000
 155,      441, 000
 156,      428, 000
 157,      424, 000
 158,      413, 000
 159,      414, 000
 160,      350, 000
 161,      363, 000
 162,      367, 000
 163,      329, 000
 164,      329, 000
 165,      335, 000
 166,      330, 000
 167,      305, 000
 168,      339, 000
 169,      385, 000
 170,      338, 000
 171,      393, 000
 172,      462, 000
 173,      556, 000
 174,      584, 000
 175,      737, 000
 176,      784, 000
 177,      890, 000
 178,     1015, 000
 179,     1056, 000
 180,     1098, 000
 181,     1189, 000
 182,     1245, 000
 183,     1274, 000
 184,     1254, 000
 185,     1270, 000
 186,     1254, 000
 187,     1202, 000
 188,     1293, 000
 189,     1310, 000
 190,     1397, 000
 191,     1449, 000
 192,     1605, 000
 193,     1746, 000
 194,     1892, 000
 195,     1959, 000
 196,     2058, 000
 197,     2251, 000
 198,     2265, 000
 199,     2347, 000
 200,     2338, 000
 201,     2410, 000
 202,     2239, 000
 203,     2203, 000
 204,     2135, 000
 205,     1904, 000
 206,     1792, 000
 207,     1551, 000
 208,     1506, 000
 209,     1212, 000
 210,     1132, 000
 211,      947, 000
 212,      832, 000
 213,      718, 000
 214,      625, 000
 215,      618, 000
 216,      657, 000
 217,      737, 000
 218,      850, 000
 219,      982, 000
 220,     1174, 000
 221,     1459, 000
 222,     1756, 000
 223,     2074, 000
 224,     2557, 000
 225,     2971, 000
 226,     3181, 000
 227,     3781, 000
 228,     3933, 000
 229,     4480, 000
 230,     4684, 000
 231,     5256, 000
 232,     5320, 000
 233,     5391, 000
 234,     5579, 000
 235,     5509, 000
 236,     5533, 000
 237,     5347, 000
 238,     5215, 000
 239,     5097, 000
 240,     4767, 000
 241,     4526, 000
 242,     4013, 000
 243,     3671, 000
 244,     3310, 000
 245,     2910, 000
 246,     2619, 000
 247,     2241, 000
 248,     2052, 000
 249,     1819, 000
 250,     1704, 000
 251,     1580, 000
 252,     1411, 000
 253,     1323, 000
 254,     1260, 000
 255,     1171, 000
 256,     1152, 000
 257,     1058, 000
 258,     1025, 000
 259,      995, 000
 260,      946, 000
 261,      857, 000
 262,      767, 000
 263,      705, 000
 264,      634, 000
 265,      584, 000
 266,      490, 000
 267,      435, 000
 268,      387, 000
 269,      305, 000
 270,      284, 000
 271,      244, 000
 272,      222, 000
 273,      192, 000
 274,      134, 000
 275,      160, 000
 276,      143, 000
 277,      132, 000
 278,      135, 000
 279,      140, 000
 280,      129, 000
 281,      135, 000
 282,      117, 000
 283,      128, 000
 284,      133, 000
 285,      145, 000
 286,      159, 000
 287,      155, 000
 288,      160, 000
 289,      192, 000
 290,      161, 000
 291,      161, 000
 292,      167, 000
 293,      185, 000
 294,      166, 000
 295,      145, 000
 296,      171, 000
 297,      136, 000
 298,      166, 000
 299,      132, 000
 300,      145, 000
 301,      127, 000
 302,      101, 000
 303,      103, 000
 304,       99, 000
 305,       78, 000
 306,       68, 000
 307,       55, 000
 308,       53, 000
 309,       53, 000
 310,       34, 000
 311,       41, 000
 312,       35, 000
 313,       32, 000
 314,       29, 000
 315,       30, 000
 316,       27, 000
 317,       22, 000
 318,       33, 000
 319,       21, 000
 320,       15, 000
 321,       23, 000
 322,       26, 000
 323,       20, 000
 324,       22, 000
 325,       21, 000
 326,       21, 000
 327,       23, 000
 328,       20, 000
 329,       16, 000
 330,       23, 000
 331,       20, 000
 332,       17, 000
 333,       11, 000
 334,       21, 000
 335,       23, 000
 336,       18, 000
 337,       16, 000
 338,       14, 000
 339,       11, 000
 340,       18, 000
 341,       18, 000
 342,       13, 000
 343,       16, 000
 344,       19, 000
 345,       14, 000
 346,       19, 000
 347,       32, 000
 348,       20, 000
 349,       26, 000
 350,       17, 000
 351,       13, 000
 352,       23, 000
 353,       16, 000
 354,       18, 000
 355,       16, 000
 356,       17, 000
 357,       10, 000
 358,       15, 000
 359,       14, 000
 360,       11, 000
 361,       21, 000
 362,       13, 000
 363,       13, 000
 364,       19, 000
 365,       21, 000
 366,       16, 000
 367,       14, 000
 368,       21, 000
 369,       14, 000
 370,       10, 000
 371,       19, 000
 372,       18, 000
 373,       18, 000
 374,       15, 000
 375,       16, 000
 376,       13, 000
 377,       13, 000
 378,       18, 000
 379,       16, 000
 380,       20, 000
 381,       14, 000
 382,       18, 000
 383,       17, 000
 384,       16, 000
 385,       24, 000
 386,       19, 000
 387,       21, 000
 388,       19, 000
 389,       16, 000
 390,       23, 000
 391,        8, 000
 392,       16, 000
 393,       20, 000
 394,       10, 000
 395,       16, 000
 396,       20, 000
 397,       25, 000
 398,        7, 000
 399,       16, 000
 400,       15, 000
 401,       24, 000
 402,       17, 000
 403,       14, 000
 404,       12, 000
 405,       15, 000
 406,       19, 000
 407,       16, 000
 408,       15, 000
 409,       16, 000
 410,        9, 000
 411,       17, 000
 412,       12, 000
 413,       10, 000
 414,       15, 000
 415,       18, 000
 416,        8, 000
 417,       14, 000
 418,        9, 000
 419,       13, 000
 420,       13, 000
 421,       16, 000
 422,       20, 000
 423,        8, 000
 424,        8, 000
 425,       14, 000
 426,       11, 000
 427,       13, 000
 428,       12, 000
 429,        9, 000
 430,        9, 000
 431,       13, 000
 432,       11, 000
 433,       10, 000
 434,       11, 000
 435,        9, 000
 436,       12, 000
 437,       15, 000
 438,        8, 000
 439,       15, 000
 440,       12, 000
 441,       12, 000
 442,       12, 000
 443,        9, 000
 444,       12, 000
 445,       11, 000
 446,        8, 000
 447,        7, 000
 448,        9, 000
 449,        8, 000
 450,        7, 000
 451,        8, 000
 452,       12, 000
 453,       14, 000
