0,80.4963,-72.5803
0.025025,80.4889,-72.595
0.05005,80.4817,-72.5982
0.075075,80.463,-72.5986
0.1001,80.4728,-72.5996
0.125125,80.5856,-72.5753
0.15015,80.5623,-72.5798
0.175175,80.533,-72.5872
0.2002,80.5448,-72.5913
0.225225,80.5723,-72.5819
0.25025,80.6085,-72.5891
0.275275,80.5917,-72.5836
0.3003,80.5735,-72.5762
0.325325,80.5765,-72.5861
0.35035,80.6055,-72.5937
0.375375,80.6301,-72.5982
0.4004,80.561,-72.5902
0.425425,80.4924,-72.5977
0.45045,80.4612,-72.6174
0.475475,79.6796,-72.6956
0.5005,78.5389,-72.7588
0.525525,77.2008,-73.4126
0.55055,75.2387,-74.0327
0.575575,72.8444,-74.4737
0.6006,69.9589,-75.2578
0.625625,66.5433,-75.9923
0.65065,63.1524,-76.7435
0.675675,59.2756,-77.4402
0.7007,55.2599,-78.1165
0.725725,51.194,-78.7622
0.75075,46.4556,-79.548
0.775775,42.122,-80.2218
0.8008,37.4151,-80.538
0.825825,32.4095,-81.1392
0.85085,27.3139,-81.4608
0.875875,22.2487,-81.9079
0.9009,17.1992,-82.2558
0.925925,12.1796,-82.4865
0.95095,7.30392,-82.477
0.975975,2.25361,-82.3391
1.001,-2.16281,-82.2599
1.02602,-6.26857,-82.0843
1.05105,-10.0282,-81.8978
1.07607,-13.5521,-81.7819
1.1011,-16.4529,-81.6087
1.12613,-18.6409,-81.4807
1.15115,-20.0429,-81.4046
1.17617,-20.8173,-81.3757
1.2012,-20.8326,-81.379
1.22622,-19.8514,-81.428
1.25125,-17.9699,-81.5047
1.27628,-15.7409,-81.5965
1.3013,-12.281,-81.7616
1.32632,-7.95802,-81.8853
1.35135,-3.13594,-82.0385
1.37637,2.31258,-82.147
1.4014,8.28899,-82.2695
1.42643,15.2195,-81.8514
1.45145,22.4176,-81.7236
1.47647,30.0761,-80.9956
1.5015,37.8805,-80.1116
1.52652,45.5857,-79.3754
1.55155,53.3355,-77.9995
1.57658,60.7279,-76.8935
1.6016,67.8939,-75.3749
1.62662,74.2015,-73.7171
1.65165,80.1782,-72.4418
1.67667,85.087,-70.8403
1.7017,89.3182,-69.7923
1.72673,92.5865,-68.9329
1.75175,94.6283,-68.217
1.77677,95.6379,-67.9836
1.8018,95.6606,-67.9873
1.82682,94.5278,-68.1705
1.85185,92.4157,-68.8913
1.87688,89.2764,-69.8464
1.9019,85.2348,-71.0014
1.92692,80.2782,-72.3947
1.95195,74.4356,-73.6491
1.97697,67.8076,-75.2105
2.002,60.4794,-76.7204
2.02703,53.1765,-77.8779
2.05205,45.3067,-79.3223
2.07707,37.2344,-80.2199
2.1021,29.3154,-80.9979
2.12712,21.3628,-81.6503
2.15215,14.097,-81.6914
2.17718,7.05079,-82.0649
2.2022,0.559591,-82.0198
2.22722,-5.10821,-81.9282
2.25225,-10.0084,-81.7661
2.27727,-14.191,-81.5812
2.3023,-17.7282,-81.464
2.32733,-20.0412,-81.3387
2.35235,-21.8161,-81.2991
2.37737,-22.5746,-81.2509
2.4024,-22.619,-81.2735
2.42742,-21.635,-81.3505
2.45245,-19.8698,-81.4224
2.47748,-17.074,-81.566
2.5025,-13.9422,-81.6653
2.52752,-9.9797,-81.8245
2.55255,-5.83422,-81.933
2.57757,-1.06836,-82.0712
2.6026,4.09794,-82.1889
2.62763,9.20851,-82.2449
2.65265,14.6358,-82.2393
2.67767,20.0125,-81.8174
2.7027,25.2126,-81.6949
2.72772,30.5569,-81.0854
2.75275,35.6158,-80.7388
2.77778,40.4895,-80.2819
2.8028,45.2805,-79.4894
2.82782,50.0888,-78.7948
