3.47847,294.372,-216.28,-0.633647
3.5035,290.509,-218.267,-0.644349
3.52853,288.492,-217.607,-0.646243
3.55355,288.452,-214.695,-0.639843
3.57857,290.412,-209.727,-0.625453
3.6036,294.096,-202.736,-0.603545
3.62862,299.503,-193.453,-0.573496
3.65365,306.48,-182.342,-0.536701
3.67868,314.503,-169.117,-0.493373
3.7037,323.429,-153.73,-0.443705
3.72872,332.73,-136.358,-0.388938
3.75375,342.833,-118.199,-0.332009
3.77877,352.255,-97.9311,-0.271165
3.8038,360.516,-75.8269,-0.207307
3.82883,367.431,-53.388,-0.144291
3.85385,371.161,-30.9722,-0.0832538
3.87887,372.932,-4.97454,-0.0133382
3.9039,373.152,17.2515,0.0461989
3.92893,368.788,38.8462,0.104948
3.95395,363.477,59.2192,0.161505
3.97898,356.043,78.225,0.216271
4.004,345.953,96.5191,0.272076
4.02902,336.618,112.498,0.322533
4.05405,328.012,126.155,0.367165
4.07907,319.545,137.951,0.407541
4.1041,311.731,148.099,0.443518
4.12913,304.672,156.806,0.475316
4.15415,299.405,163.614,0.500124
4.17917,295.995,168.419,0.517307
4.2042,294.333,171.644,0.527948
4.22922,294.714,172.842,0.530414
4.25425,297.026,172.29,0.525623
4.27928,300.681,170.061,0.514729
4.3043,305.977,165.794,0.496565
4.32932,312.951,159.057,0.470225
4.35435,321.004,150.257,0.43779
4.37937,330.052,139.154,0.398998
4.4044,339.169,125.88,0.355384
4.42943,348.892,110.35,0.30633
4.45445,357.188,90.9933,0.249442
4.47947,364.419,71.2939,0.193197
4.5045,369.862,49.4904,0.133018
4.52952,372.454,25.5932,0.0686071
4.55455,373.132,0.967967,0.00259415
4.57958,371.053,-23.5174,-0.0632954
4.6046,366.841,-48.3858,-0.131141
4.62962,361.188,-71.5944,-0.195683
4.65465,354.019,-94.8534,-0.261784
4.67967,346.345,-116.058,-0.323333
4.7047,337.973,-136.104,-0.382838
4.72973,328.572,-155.369,-0.441703
4.75475,319.666,-172.241,-0.494216
4.77977,312.188,-186.271,-0.537961
4.8048,305.135,-198.908,-0.577688
4.82982,300.03,-208.469,-0.607245
4.85485,296.226,-216.17,-0.630411
4.87988,293.953,-221.557,-0.645875
4.9049,293.754,-223.969,-0.651414
4.92992,295.267,-224.249,-0.649542
4.95495,298.113,-221.861,-0.639789
4.97997,303.207,-216.536,-0.620161
5.005,309.9,-208.199,-0.591565
5.03003,317.227,-197.457,-0.556762
5.05505,326.049,-183.365,-0.512301
5.08007,334.734,-166.847,-0.462404
5.1051,343.755,-146.773,-0.403538
5.13012,351.875,-124.465,-0.339985
5.15515,359.18,-99.7319,-0.270844
5.18018,365.19,-73.1743,-0.197755
5.2052,370.161,-44.2434,-0.11896
5.23022,372.837,-14.5,-0.0388713
5.25525,372.319,13.2904,0.0356812
5.28027,368.629,41.5092,0.112132
5.3053,363.616,66.9704,0.182137
5.33033,357.939,91.3614,0.249907
5.35535,350.985,114.301,0.314828
5.38037,343.586,134.229,0.372436
5.4054,335.832,151.847,0.424642
5.43042,328.395,166.505,0.469254
5.45545,321.601,178.632,0.507015
5.48048,315.803,187.935,0.536811
5.5055,311.393,194.412,0.558118
5.53052,308.669,199.289,0.573304
5.55555,307.887,200.487,0.5772
5.58057,308.267,198.75,0.572662
5.6056,310.586,194.304,0.559032
5.63063,313.89,187.207,0.537776
5.65565,319.551,176.517,0.504676
5.68067,325.442,164.179,0.467225
5.7057,332.38,148.49,0.420144
5.73072,339.163,130.864,0.368244
5.75575,346.46,110.494,0.308724
5.78078,352.715,88.1042,0.244779
5.8058,359.316,63.0358,0.173665
5.83082,363.426,37.1945,0.101989
5.85585,367.529,10.5594,0.0287229
5.88087,368.456,-16.0443,-0.0435172
5.9059,368.2,-41.8424,-0.113155
5.93093,364.777,-66.8152,-0.181158
5.95595,362.152,-91.399,-0.247215
5.98097,355.982,-113.169,-0.307803
6.006,349.039,-133.268,-0.364732
6.03102,341.627,-149.96,-0.413633
6.05605,333.475,-164.465,-0.458182
6.08108,325.614,-176.625,-0.497017
6.1061,318.349,-186.104,-0.529013
6.13112,310.731,-193.298,-0.556493
6.15615,305.124,-198.402,-0.576542
6.18117,300.859,-201.295,-0.589663
6.2062,298.083,-202.218,-0.596077
6.23123,297.09,-200.729,-0.594196
6.25625,298.04,-197.275,-0.584703
6.28127,300.548,-192.354,-0.569319
6.3063,305.056,-185.291,-0.545843
6.33132,310.646,-176.469,-0.516612
6.35635,317.62,-165.602,-0.480608
6.38138,325.505,-153.21,-0.439921
6.4064,334.295,-138.673,-0.393219
6.43142,342.946,-123.034,-0.344453
6.45645,351.121,-105.422,-0.291679
6.48147,359.051,-86.2151,-0.235658
6.5065,365.358,-65.843,-0.178301
6.53153,370.161,-44.2434,-0.11896
6.55655,372.361,-22.3502,-0.0599512
6.58157,372.235,-0.195484,-0.000525163
6.6066,369.766,20.808,0.0562141
6.63162,365.168,41.2384,0.112453
6.65665,359.016,60.5324,0.167035
6.68168,351.151,80.1849,0.2245
6.7067,343.257,96.9439,0.275254
6.73172,335.711,111.727,0.321277
6.75675,328.447,124.797,0.363111
6.78177,321.444,136.402,0.401314
6.8068,315.129,146.753,0.435826
6.83183,310.118,155.29,0.464244
6.85685,306.945,161.752,0.484994
6.88187,305.323,166.572,0.499426
6.9069,305.724,168.906,0.504744
6.93192,307.198,170.18,0.505891
6.95695,310.165,169.099,0.499141
6.98198,314.947,165.721,0.484376
7.007,320.597,160.196,0.463392
7.03202,327.645,152.304,0.43513
7.05705,335.011,142.247,0.401536
7.08207,343.342,129.134,0.359742
7.1071,350.838,114.157,0.314578
7.13213,358.148,96.3976,0.262925
7.15715,363.975,76.5759,0.207364
7.18217,369.152,54.2058,0.145797
7.2072,372.091,30.3608,0.0814145
7.23222,374.633,6.51963,0.0174009
7.25725,372.008,-18.0642,-0.0485203
7.28228,368.978,-43.4378,-0.117185
7.3073,363.972,-67.998,-0.184692
7.33232,357.385,-91.7486,-0.251296
7.35735,350.819,-113.515,-0.312939
7.38237,342.962,-132.706,-0.3692
7.4074,335.084,-151.224,-0.423937
7.43243,327.139,-167.829,-0.47401
7.45745,319.616,-182.334,-0.518429
7.48247,313.05,-194.485,-0.555905
7.5075,307.749,-204.217,-0.585863
7.53252,303.911,-211.39,-0.607745
7.55755,301.71,-216.302,-0.621993
7.58258,301.121,-218.476,-0.627664
7.6076,302.233,-217.906,-0.624671
7.63262,305.144,-214.565,-0.612844
7.65765,309.546,-208.631,-0.593054
7.68267,315.436,-200.158,-0.565433
7.7077,322.654,-188.732,-0.529269
7.73273,330.497,-174.518,-0.485833
7.75775,338.739,-157.382,-0.434938
7.78277,347.14,-137.55,-0.377258
7.8078,355.002,-115.257,-0.313931
7.83282,361.754,-91.2045,-0.246971
7.85785,367.024,-65.3109,-0.176104
7.88288,370.613,-38.6908,-0.10402
7.9079,372.873,-10.9279,-0.029299
7.93293,371.95,16.0726,0.0431849
7.95795,370.61,41.0926,0.110427
7.98297,365.59,67.604,0.182853
8.008,360.464,90.0958,0.244926
8.03303,354.259,111.063,0.303802
8.05805,347.545,129.358,0.356318
8.08307,340.579,145.278,0.403194
8.1081,333.812,158.733,0.44387
8.13312,327.609,169.319,0.477023
8.15815,322.147,177.572,0.503775
8.18318,318.175,183.042,0.522051
8.2082,315.651,185.979,0.532435
8.23322,314.255,186.245,0.535003
8.25825,314.779,183.884,0.528697
8.28327,316.283,179.111,0.515272
8.3083,319.286,171.639,0.493251
8.33333,323.791,161.77,0.463338
8.35835,328.866,149.54,0.426768
8.38338,334.703,135.05,0.383512
8.4084,340.79,118.215,0.333897
8.43342,347.255,99.1261,0.278061
8.45845,353.017,78.7515,0.219487
8.48348,358.307,56.9161,0.157531
8.5085,362.704,33.8056,0.092936
8.53353,366.005,9.72527,0.0265651
8.55855,367.91,-14.0178,-0.0380827
8.58357,368.232,-38.6672,-0.104624
8.6086,366.809,-62.0721,-0.167634
8.63363,363.33,-83.0768,-0.22479
8.65865,358.662,-103.066,-0.279823
8.68368,352.505,-121.481,-0.331876
8.7087,345.781,-137.195,-0.377717
8.73372,338.104,-150.788,-0.419507
8.75875,330.714,-162.11,-0.455763
8.78378,323.64,-171.5,-0.487287
8.8088,317.468,-178.448,-0.512085
8.83383,312.202,-183.414,-0.531168
8.85885,308.231,-186.676,-0.544553
8.88387,305.483,-188.281,-0.552348
8.9089,304.541,-187.775,-0.552524
8.93393,305.216,-185.806,-0.546843
8.95895,307.659,-181.906,-0.533968
8.98398,311.833,-176.321,-0.514616
9.009,317.523,-168.917,-0.488905
9.03402,323.877,-159.668,-0.458023
9.05905,331.214,-148.807,-0.422253
9.08408,339.074,-135.998,-0.381443
9.1091,346.839,-121.602,-0.337212
9.13412,354.559,-105.3,-0.288691
9.15915,361.03,-87.6211,-0.238094
9.18417,366.372,-67.9513,-0.183387
9.2092,369.915,-47.8186,-0.128556
9.23423,371.91,-27.9865,-0.0751092
9.25925,370.928,-6.93934,-0.0187059
9.28427,368.238,15.9894,0.0433939
9.3093,364.225,36.0081,0.0985418
9.33432,358.797,55.5715,0.153662
9.35935,352.274,73.7791,0.206453
9.38438,345.574,91.0908,0.257731
9.4094,339.113,106.35,0.303898
9.43442,332.695,120.384,0.347188
9.45945,326.964,132.703,0.385552
9.48447,321.878,143.422,0.419172
9.5095,317.783,152.394,0.447157
9.53453,315.108,159.612,0.46886
9.55955,313.934,164.611,0.482936
9.58457,314.273,167.602,0.489931
9.6096,316.083,168.565,0.489928
9.63462,319.052,167.479,0.483392
9.65965,323.079,164.033,0.469802
9.68468,328.428,158.078,0.448588
9.7097,334.84,149.48,0.419874
9.73472,341.728,138.401,0.384812
9.75975,348.54,125.13,0.34468
9.78477,355.319,109.119,0.297959
9.8098,361.215,91.2514,0.247446
9.83483,366.531,70.1091,0.188995
9.85985,371.471,47.8319,0.128059
9.88487,374.013,23.9908,0.0640566
9.9099,372.979,-0.211822,-0.000567918
9.93492,371.93,-26.002,-0.0697976
9.95995,368.514,-50.1811,-0.135339
9.98498,364.212,-73.7145,-0.199697
10.01,358.364,-96.3795,-0.262726
10.035,351.256,-118.452,-0.325249
10.0601,344.141,-137.805,-0.380878
10.0851,336.669,-155.385,-0.432407
10.1101,329.435,-170.513,-0.477622
10.1351,322.646,-183.522,-0.517164
10.1601,317.122,-193.744,-0.548428
10.1852,312.24,-201.877,-0.573941
10.2102,308.765,-207.368,-0.591414
10.2352,307.159,-210.43,-0.600646
10.2602,307.125,-211.127,-0.60224
10.2853,309.026,-209.141,-0.594969
10.3103,312.397,-204.404,-0.579397
10.3353,317.181,-197.217,-0.556282
10.3604,323.067,-187.365,-0.525552
10.3854,329.985,-174.824,-0.487198
10.4104,337.549,-159.5,-0.441425
10.4354,345.403,-141.633,-0.389142
10.4604,352.947,-121.392,-0.331265
10.4855,359.779,-99.1792,-0.268987
10.5105,365.315,-75.2851,-0.203238
10.5355,369.623,-49.8535,-0.134068
10.5605,372.125,-24.6135,-0.0660467
10.5856,373.216,1.68584,0.00451703
10.6106,372.445,25.991,0.069672
10.6356,369.521,51.4237,0.138275
10.6607,365.36,72.1054,0.19485
10.6857,360.645,94.0294,0.255047
10.7107,354.796,112.315,0.306581
10.7357,348.425,128.537,0.353419
10.7607,342.001,142.229,0.394115
10.7858,335.851,153.372,0.428384
10.8108,330.265,161.936,0.455875
10.8358,325.774,167.801,0.475641
10.8608,322.259,171.493,0.489043
10.8859,320.036,172.524,0.494419
10.9109,319.154,171.403,0.49285
10.9359,319.52,167.751,0.483454
10.961,321.058,162.285,0.468014
10.986,324.016,154.314,0.444473
11.011,327.965,144.33,0.414573
11.036,332.755,132.136,0.378002
11.061,338.377,118.139,0.335903
11.0861,344.251,102.203,0.288597
11.1111,349.968,84.7811,0.237675
11.1361,355.606,65.7781,0.182907
11.1611,360.578,46.0353,0.126984
11.1862,364.854,24.8642,0.0680431
11.2112,368.11,2.99755,0.00814292
11.2362,369.615,-19.2312,-0.0519836
11.2613,370.601,-39.8815,-0.1072
11.2863,367.827,-61.1565,-0.164757
11.3113,364.583,-80.9146,-0.218397
11.3363,359.755,-99.3478,-0.269439
11.3613,353.777,-115.904,-0.316597
11.3864,346.967,-130.752,-0.360386
11.4114,339.713,-143.504,-0.399687
11.4364,332.767,-154.224,-0.43399
11.4614,326.35,-162.806,-0.462743
11.4865,320.641,-169.747,-0.486889
11.5115,315.945,-174.745,-0.50521
11.5365,312.674,-178.008,-0.517546
11.5616,310.833,-179.659,-0.524079
11.5866,310.629,-179.477,-0.523925
11.6116,311.921,-177.8,-0.518082
11.6366,314.662,-174.39,-0.506072
11.6616,318.797,-169.39,-0.488406
11.6867,324.415,-162.568,-0.464537
11.7117,330.699,-154.112,-0.436097
11.7367,337.696,-143.688,-0.40229
11.7617,344.768,-131.444,-0.364241
11.7868,351.688,-117.677,-0.322896
11.8118,357.997,-101.74,-0.276891
11.8368,363.492,-84.0535,-0.227245
11.8619,367.382,-64.9312,-0.174934
11.8869,369.705,-45.0226,-0.121183
11.9119,369.949,-25.5855,-0.0690494
11.9369,369.111,-2.95883,-0.00801593
11.9619,366.567,18.2482,0.0497401
11.987,362.502,38.6572,0.106239
12.012,357.878,58.1799,0.161159
12.037,352.264,76.9991,0.215199
12.062,346.56,94.2451,0.265524
12.0871,340.79,110.161,0.312651
12.1121,335.471,124.12,0.354368
12.1371,330.639,136.52,0.391577
12.1622,326.528,146.934,0.422844
12.1872,323.593,155.407,0.447728
12.2122,321.757,161.776,0.465876
12.2372,320.857,166.024,0.477503
12.2622,321.476,168.127,0.481866
12.2873,323.359,167.74,0.478529
12.3123,326.295,165.176,0.468609
12.3373,330.686,159.976,0.450579
12.3623,335.889,152.372,0.425874
12.3874,341.649,142.27,0.394582
12.4124,347.584,129.744,0.357255
12.4374,353.755,114.96,0.314205
12.4625,359.547,97.7386,0.265424
12.4875,364.496,78.8798,0.213122
12.5125,368.386,56.992,0.15349
12.5375,371.73,33.9367,0.0910418
12.5625,373.184,10.2442,0.0274439
12.5876,372.833,-14.8969,-0.0399345
12.6126,370.961,-38.8677,-0.104395
12.6376,367.45,-62.9043,-0.169548
12.6626,362.624,-86.4166,-0.233946
12.6877,356.617,-108.208,-0.294599
12.7127,349.916,-128.2,-0.351186
12.7377,343.026,-146.21,-0.402918
12.7628,336.098,-161.892,-0.448886
12.7878,329.407,-175.246,-0.488921
12.8128,323.43,-186.225,-0.522421
12.8378,318.597,-194.584,-0.54829
12.8628,315.088,-200.362,-0.566394
12.8879,313.033,-203.66,-0.576798
12.9129,312.402,-204.505,-0.579617
12.9379,313.398,-202.8,-0.574334
12.9629,315.868,-198.718,-0.561554
12.988,319.767,-191.831,-0.540352
13.013,324.726,-182.559,-0.512155
13.038,330.969,-170.947,-0.476765
13.0631,337.828,-156.705,-0.43432
13.0881,344.833,-140.129,-0.385983
13.1131,351.763,-121.466,-0.332489
13.1381,358.195,-101.135,-0.275183
13.1631,363.68,-79.0975,-0.214157
13.1882,368.4,-55.9261,-0.150658
13.2132,371.67,-31.9641,-0.0857901
13.2382,373.115,-8.18561,-0.0219351
13.2632,373.138,15.6666,0.0419616
13.2883,371.773,38.3026,0.102665
13.3133,368.425,60.9609,0.163978
13.3383,364.207,80.4103,0.217295
13.3634,359.21,98.282,0.26707
13.3884,353.505,114.288,0.312693
13.4134,347.505,128.104,0.353181
13.4384,341.6,139.417,0.387493
13.4634,335.947,148.547,0.416327
13.4885,331.033,155.219,0.438453
13.5135,327.174,159.442,0.453461
13.5385,324.164,161.547,0.462327
13.5635,322.405,161.372,0.464067
13.5886,322.026,159.135,0.458973
13.6136,322.982,154.886,0.447153
13.6386,324.913,148.395,0.428429
13.6637,328.08,140.151,0.403721
13.6887,332.487,129.763,0.372099
13.7137,337.428,117.764,0.335789
13.7387,342.694,104.305,0.295458
13.7637,348.441,89.1317,0.250432
13.7888,354.182,72.324,0.20143
13.8138,359.803,54.367,0.149968
13.8388,364.403,35.4516,0.0969817
13.8638,367.781,15.9548,0.0433542
13.8889,370.562,-3.76026,-0.0101471
13.9139,371.148,-24.8035,-0.0667299
13.9389,370.348,-43.9758,-0.118188
13.964,367.7,-63.2699,-0.170401
13.989,363.542,-81.7039,-0.22107
14.014,358.351,-98.6368,-0.268601
14.039,352.221,-113.821,-0.312559
14.064,345.436,-127.656,-0.353984
14.0891,338.902,-139.344,-0.390093
14.1141,332.685,-149.505,-0.422345
14.1391,326.925,-157.984,-0.450152
14.1641,322.189,-164.735,-0.472647
14.1892,318.665,-169.798,-0.489575
14.2142,316.516,-173.348,-0.501054
14.2392,315.626,-175.176,-0.506683
14.2643,316.362,-175.378,-0.506184
14.2893,318.434,-173.77,-0.499538
14.3143,321.662,-170.57,-0.487575
14.3393,326.129,-165.486,-0.46957
14.3643,331.71,-158.432,-0.445584
14.3894,337.704,-149.417,-0.416558
14.4144,343.984,-138.34,-0.382375
14.4394,350.292,-125.568,-0.344196
14.4644,356.336,-110.557,-0.300842
14.4895,361.37,-93.8299,-0.25404
14.5145,365.506,-75.4434,-0.203549
14.5395,368.142,-55.9425,-0.150806
14.5646,370.251,-35.1148,-0.0945577
14.5896,369.18,-13.2987,-0.0360068
14.6146,367.475,7.94612,0.0216203
14.6396,364.801,28.5734,0.0781663
14.6646,361.039,49.089,0.135137
14.6897,356.86,68.1149,0.188604
14.7147,352.118,86.2396,0.240189
14.7397,347.008,102.873,0.288204
14.7647,341.99,118.097,0.332501
14.7898,337.425,131.126,0.370647
14.8148,333.165,142.553,0.404304
14.8398,329.95,151.523,0.430503
14.8649,327.785,158.468,0.450321
14.8899,326.343,163.261,0.463867
14.9149,326.202,165.661,0.469905
14.9399,327.44,165.736,0.46856
14.9649,329.811,163.304,0.459756
14.99,333.115,158.593,0.444336
15.015,337.517,151.249,0.421291
15.04,342.692,141.574,0.391769
15.065,348.227,129.206,0.355293
15.0901,353.611,115.034,0.314515
15.1151,359.242,97.9063,0.266074
15.1401,364.079,79.258,0.214349
15.1652,368.402,58.5795,0.15769
15.1902,371.757,36.715,0.0984415
15.2152,372.704,12.0958,0.0324429
15.2402,372.92,-10.968,-0.0294027
15.2652,371.469,-35.1898,-0.0944494
15.2903,368.533,-58.4204,-0.157213
15.3153,364.291,-81.4609,-0.219995
15.3403,359.081,-102.663,-0.278476
15.3653,352.981,-122.501,-0.33404
15.3904,346.698,-139.785,-0.383253
15.4154,339.983,-155.505,-0.428984
15.4404,333.774,-168.404,-0.467277
15.4655,328.375,-178.77,-0.498539
15.4905,323.671,-186.76,-0.52334
15.5155,320.241,-192.304,-0.540785
15.5405,318.058,-195.472,-0.55107
15.5655,317.397,-196.265,-0.553809
15.5906,317.988,-194.43,-0.548787
15.6156,320.201,-190.385,-0.536423
15.6406,323.485,-183.734,-0.516546
15.6656,327.872,-174.98,-0.49023
15.6907,333.181,-163.88,-0.457119
15.7157,339.055,-150.506,-0.417769
15.7407,345.248,-135.317,-0.373541
15.7658,351.769,-117.67,-0.322809
15.7908,357.729,-99.2707,-0.270692
15.8158,362.898,-78.8171,-0.213867
15.8408,367.352,-57.555,-0.155412
15.8659,370.899,-35.5396,-0.0955285
15.8909,372.624,-13.6677,-0.0366633
15.9159,373.108,8.35663,0.0223936
15.9409,372.252,29.2111,0.078311
15.9659,370.307,50.622,0.13586
15.991,366.18,69.0598,0.186406
16.016,361.694,86.2926,0.2342
16.041,356.414,101.388,0.277144
16.0661,350.578,114.893,0.316693
16.0911,345.022,126.083,0.350359
16.1161,339.564,135.184,0.378876
16.1411,334.741,142.125,0.401516
16.1662,330.641,147.054,0.418483
16.1912,327.672,149.638,0.428388
16.2162,325.644,150.407,0.432685
16.2412,324.85,149.31,0.430831
16.2662,325.341,146.223,0.422392
16.2913,327.047,141.352,0.407958
16.3163,329.826,134.504,0.387215
16.3413,333.72,126.074,0.36121
16.3664,338.38,115.816,0.329769
16.3914,343.59,104.157,0.294338
16.4164,349.41,90.5887,0.253677
16.4414,354.997,75.7848,0.210323
16.4665,360.2,59.6856,0.164209
16.4915,365.079,42.501,0.115894
16.5165,368.691,24.1044,0.0652854
16.5415,371.05,5.36436,0.0144562
16.5665,372.048,-14.0952,-0.0378674
16.5916,371.732,-32.7416,-0.0878518
16.6166,369.428,-51.7005,-0.139044
16.6416,365.78,-69.7031,-0.188304
16.6667,361.048,-86.7064,-0.235689
16.6917,355.404,-102.321,-0.280321
16.7167,349.263,-116.661,-0.322368
16.7417,343.118,-129.492,-0.360871
16.7668,337.191,-140.725,-0.395369
16.7918,331.934,-150.428,-0.425501
16.8168,327.394,-158.492,-0.450848
16.8418,323.963,-165.015,-0.471111
16.8668,321.728,-169.809,-0.485643
16.8919,320.645,-172.77,-0.49422
16.9169,320.775,-174.175,-0.497438
16.9419,322.471,-173.6,-0.49385
16.967,325.184,-171.254,-0.484729
16.992,329.039,-166.905,-0.469431
17.017,333.754,-160.497,-0.448239
17.042,339.071,-152.006,-0.421441
17.0671,344.939,-141.217,-0.38858
17.0921,350.431,-128.834,-0.352307
17.1171,355.791,-113.904,-0.309834
17.1421,360.572,-97.5406,-0.264192
17.1671,364.504,-78.8979,-0.213164
17.1922,367.473,-59.7295,-0.161132
17.2172,369.025,-38.6751,-0.104422
17.2422,369.234,-17.6397,-0.0477375
17.2673,368.881,3.8365,0.0104
17.2923,366.835,25.0381,0.0681488
17.3173,363.925,45.9224,0.125523
17.3423,360.187,65.4066,0.179633
17.3674,356,83.8479,0.231312
17.3924,351.423,100.658,0.278959
17.4174,346.692,115.854,0.322504
17.4424,342.289,128.885,0.360117
17.4674,338.136,140.294,0.393287
17.4925,334.906,149.122,0.418909
17.5175,332.624,155.848,0.438167
17.5425,330.936,160.247,0.450948
17.5676,330.616,162.358,0.456484
17.5926,331.344,162.081,0.454939
17.6176,333.298,159.445,0.446207
17.6426,336.109,154.31,0.430402
17.6677,340.068,146.549,0.40689
17.6927,344.699,136.67,0.377478
17.7177,349.635,124.221,0.341376
17.7427,354.612,109.863,0.300434
17.7677,359.678,93.1465,0.253404
17.7928,364.223,74.4563,0.201647
17.8178,367.828,54.303,0.146573
17.8428,370.519,31.9641,0.0860552
17.8679,372.684,10.1113,0.0271245
17.8929,371.651,-14.0913,-0.0378972
17.9179,370.934,-36.3995,-0.0978161
17.9429,368.318,-58.8186,-0.158358
17.968,364.494,-80.2611,-0.21674
17.993,359.774,-100.614,-0.272692
18.018,354.215,-118.929,-0.323928
18.043,348.525,-135.306,-0.370315
