0.000, 124.29792                                            
0.346, 125.76313                                            
0.692, 125.27473                                            
1.038, 125.27473                                            
1.384, 125.27473                                            
1.730, 127.22833                                            
2.076, 125.76313                                            
2.422, 126.73993                                            
2.768, 125.76313                                            
3.114, 125.27473                                            
3.460, 126.25153                                            
3.806, 127.22833                                            
4.152, 127.71673                                            
4.498, 127.22833                                            
4.844, 127.22833                                            
5.190, 127.22833                                            
5.536, 128.20513                                            
5.882, 128.69353                                            
6.228, 129.18193                                            
6.574, 128.20513                                            
6.920, 129.18193                                            
7.266, 129.67033                                            
7.612, 129.18193                                            
7.958, 129.18193                                            
8.304, 129.18193                                            
8.651, 129.18193                                            
8.997, 130.64713                                            
9.343, 128.20513                                            
9.689, 129.67033                                            
10.035, 129.18193                                           
10.381, 131.13553                                           
10.727, 130.15873                                           
11.073, 131.13553                                           
11.419, 129.67033                                           
11.765, 130.15873                                           
12.111, 131.13553                                           
12.457, 131.62393                                           
12.803, 131.62393                                           
13.149, 132.11233                                           
13.495, 132.60073                                           
13.841, 132.60073                                           
14.187, 131.13553                                           
14.533, 133.08913                                           
14.879, 134.06593                                           
15.225, 134.06593                                           
15.571, 133.08913                                           
15.917, 134.06593                                           
16.263, 135.04274                                           
16.609, 134.06593                                           
16.955, 134.06593                                           
17.301, 134.06593                                           
17.647, 135.04274                                           
17.993, 134.55433                                           
18.339, 135.53114                                           
18.685, 136.01954                                           
19.031, 136.01954                                           
19.377, 136.01954                                           
19.723, 135.04274                                           
20.069, 136.01954                                           
20.415, 136.99634                                           
20.761, 136.99634                                           
21.107, 136.99634                                           
21.453, 136.50794                                           
21.799, 137.48474                                           
22.145, 137.97314                                           
22.491, 136.99634                                           
22.837, 137.48474                                           
23.183, 138.94994                                           
23.529, 138.94994                                           
23.875, 138.94994                                           
24.221, 138.94994                                           
24.567, 138.94994                                           
24.913, 139.92674                                           
25.260, 140.41514                                           
25.606, 139.92674                                           
25.952, 139.92674                                           
26.298, 141.39194                                           
26.644, 140.90354                                           
26.990, 140.41514                                           
27.336, 141.88034                                           
27.682, 141.88034                                           
28.028, 141.88034                                           
28.374, 141.88034                                           
28.720, 142.85714                                           
29.066, 142.85714                                           
29.412, 143.34554                                           
29.758, 141.88034                                           
30.104, 143.83394                                           
30.450, 143.83394                                           
30.796, 143.83394                                           
31.142, 143.83394                                           
31.488, 142.85714                                           
31.834, 144.32234                                           
32.180, 144.81074                                           
32.526, 146.76435                                           
32.872, 144.81074                                           
33.218, 145.78755                                           
33.564, 144.81074                                           
33.910, 145.78755                                           
34.256, 144.81074                                           
34.602, 146.76435                                           
34.948, 147.74115                                           
35.294, 146.76435                                           
35.640, 146.76435                                           
35.986, 147.74115                                           
36.332, 146.27595                                           
36.678, 147.74115                                           
37.024, 147.74115                                           
37.370, 148.71795                                           
37.716, 148.71795                                           
38.062, 149.20635                                           
38.408, 148.71795                                           
38.754, 150.67155                                           
39.100, 150.67155                                           
39.446, 150.67155                                           
39.792, 149.69475                                           
40.138, 149.69475                                           
40.484, 151.64835                                           
40.830, 152.13675                                           
41.176, 151.64835                                           
41.522, 151.64835                                           
41.869, 152.62515                                           
42.215, 152.62515                                           
42.561, 151.64835                                           
42.907, 152.62515                                           
43.253, 152.62515                                           
43.599, 154.57875                                           
43.945, 153.11355                                           
44.291, 154.09035                                           
44.637, 154.57875                                           
44.983, 154.57875                                           
45.329, 154.57875                                           
45.675, 155.55556                                           
46.021, 155.55556                                           
46.367, 156.53236                                           
46.713, 156.53236                                           
47.059, 156.53236                                           
47.405, 157.02076                                           
47.751, 156.53236                                           
48.097, 157.02076                                           
48.443, 158.48596                                           
48.789, 158.48596                                           
49.135, 158.97436                                           
49.481, 158.97436                                           
49.827, 158.48596                                           
50.173, 159.46276                                           
50.519, 158.48596                                           
50.865, 159.95116                                           
51.211, 159.46276                                           
51.557, 160.43956                                           
51.903, 160.43956                                           
52.249, 161.41636                                           
52.595, 161.41636                                           
52.941, 160.92796                                           
53.287, 162.39316                                           
53.633, 162.39316                                           
53.979, 161.41636                                           
54.325, 163.36996                                           
54.671, 163.36996                                           
55.017, 163.36996                                           
55.363, 164.34676                                           
55.709, 164.34676                                           
56.055, 166.30037                                           
56.401, 165.32357                                           
56.747, 164.83516                                           
57.093, 166.30037                                           
57.439, 167.76557                                           
57.785, 167.27717                                           
58.131, 166.30037                                           
58.478, 167.27717                                           
58.824, 168.25397                                           
59.170, 168.25397                                           
59.516, 168.25397                                           
59.862, 167.76557                                           
60.208, 169.23077                                           
60.554, 170.20757                                           
60.900, 170.20757                                           
61.246, 170.20757                                           
61.592, 169.23077                                           
61.938, 171.18437                                           
62.284, 172.64957                                           
62.630, 172.16117                                           
62.976, 172.16117                                           
63.322, 172.16117                                           
63.668, 172.64957                                           
